date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-12-12T12:00:00,2024-12-12T12:00:00,4.455,533.674,6.218,2.88,12.048,21.595,4.245,0.793,3.939,44.9,73.208,30219.924,0.299,0.153,11.726,44.898999999999994,20.70816777041943,79.29183222958058
2024-12-12T13:00:00,2024-12-12T13:00:00,4.503,529.59,6.25,3.186,12.057,21.978,4.248,1.235,3.344,45.768,71.749,30391.34,0.438,0.148,11.619,45.768,20.24674577866067,79.75325422133933
2024-12-12T14:00:00,2024-12-12T14:00:00,4.544,541.856,6.242,2.901,12.043,22.07,4.317,1.418,2.045,46.09,71.246,30480.581,0.501,0.172,10.162999999999998,46.09,18.066592003982006,81.93340799601799
2024-12-12T15:00:00,2024-12-12T15:00:00,4.576,547.562,6.239,3.051,12.091,22.138,4.242,1.88,0.555,46.59,69.902,30501.438,0.65,0.282,9.114,46.59,16.361482119775957,83.63851788022404
2024-12-12T16:00:00,2024-12-12T16:00:00,4.589,544.486,6.288,3.098,12.111,22.392,4.527,2.533,0.012,47.85,69.539,30875.72,0.727,0.43,8.856,47.851,15.617119579593346,84.38288042040665
2024-12-12T17:00:00,2024-12-12T17:00:00,4.578,540.537,6.311,3.025,12.104,22.473,4.537,2.772,0,48.197,70.282,30898.654,0.854,0.51,8.966999999999999,48.196999999999996,15.68644601497446,84.31355398502555
2024-12-12T18:00:00,2024-12-12T18:00:00,4.571,543.222,6.289,2.721,12.105,22.363,4.26,2.61,0,47.626,69.898,30640.145,0.88,0.606,8.778,47.626999999999995,15.56245013739917,84.43754986260083
2024-12-12T19:00:00,2024-12-12T19:00:00,4.579,545.804,6.268,2.345,11.949,22.139,3.807,2.296,0,46.459,67.949,29963.135,0.795,0.72,8.439,46.458999999999996,15.372144704725127,84.62785529527487
2024-12-12T20:00:00,2024-12-12T20:00:00,4.553,559.632,6.275,2.225,11.568,21.444,3.705,0.808,0,43.801,65.362,29215.927,0.734,0.893,8.405000000000001,43.8,16.099990422373338,83.90000957762666
2024-12-12T21:00:00,2024-12-12T21:00:00,4.557,557.56,6.266,2.391,11.092,20.8,3.64,0.444,0,42.243,63.901,28430.938,0.631,1.171,8.75,42.242000000000004,17.159554439912142,82.84044556008786
2024-12-12T22:00:00,2024-12-12T22:00:00,4.575,560.636,6.187,2.393,10.86,19.583,3.581,0.082,0,40.293,62.435,27651.349,0.693,1.367,9.027999999999999,40.293,18.30457614403601,81.695423855964
2024-12-12T23:00:00,2024-12-12T23:00:00,4.557,556.66,6.12,2.39,10.799,19.228,3.561,0.037,0,39.744,60.458,27389.527,0.776,1.735,9.458,39.745000000000005,19.222405137898093,80.7775948621019
2024-12-13T00:00:00,2024-12-13T00:00:00,4.518,555.668,6.114,2.314,10.837,19.1,3.541,0.025,0,39.617,59.558,27350.639,0.776,1.996,9.604,39.617,19.511996911887202,80.4880030881128
2024-12-13T01:00:00,2024-12-13T01:00:00,4.455,553.129,6.053,2.348,10.82,18.789,3.542,0.041,0,39.246,58.857,27172.253,0.773,2.302,9.878,39.245000000000005,20.108706715795044,79.89129328420496
2024-12-13T02:00:00,2024-12-13T02:00:00,4.39,544.179,6.029,2.268,10.314,18.646,3.54,0.015,0,38.543,57.703,26560.446,0.917,2.691,10.265999999999998,38.544000000000004,21.032575291948366,78.96742470805164
2024-12-13T03:00:00,2024-12-13T03:00:00,4.324,536.315,6.02,2.198,10.261,18.446,3.526,0,0,38.254,58.562,26404.752,1.139,3.32,10.981,38.253,22.30369257017508,77.69630742982491
2024-12-13T04:00:00,2024-12-13T04:00:00,4.263,532.523,6.009,2.17,10.297,18.122,3.547,0,0,37.975,59.539,26343.724,1.185,3.877,11.495000000000001,37.974999999999994,23.236304831210838,76.76369516878916
2024-12-13T05:00:00,2024-12-13T05:00:00,4.243,520.598,6.085,2.166,10.309,19.392,3.534,0,0,39.32,61.024,26855.997,1.154,4.704,12.267,39.32,23.779246709442297,76.2207532905577
2024-12-13T06:00:00,2024-12-13T06:00:00,4.251,505.87,6.131,2.484,10.259,20.221,3.514,0.227,0,40.351,64.38,27112.019,1.034,5.474,13.243,40.352000000000004,24.709394533072114,75.29060546692789
2024-12-13T07:00:00,2024-12-13T07:00:00,4.272,492.029,6.3,2.537,10.258,21.462,3.523,0.816,0.017,42.359,67.904,27707.258,1.102,6.024,13.952000000000002,42.359,24.77668661540374,75.22331338459625
2024-12-13T08:00:00,2024-12-13T08:00:00,4.306,480.692,6.389,2.58,10.28,21.837,3.62,1.212,0.319,43.339,69.884,28051.985,1.182,6.633,15.02,43.338,25.737688063333213,74.26231193666678
2024-12-13T09:00:00,2024-12-13T09:00:00,4.339,470.779,6.421,2.46,10.55,21.714,3.671,1.482,1.889,43.839,70.039,28372.865,1.078,6.662,16.428,43.838,27.259151096804167,72.74084890319583
2024-12-13T10:00:00,2024-12-13T10:00:00,4.402,459.715,6.508,2.743,10.703,21.881,3.694,1.058,4.3,43.844,71.126,28658.902,1.06,5.992,18.497,43.844,29.670682215556376,70.32931778444362
2024-12-13T11:00:00,2024-12-13T11:00:00,4.447,451.302,6.848,2.872,10.542,21.845,3.687,0.822,6.274,43.743,72.276,28736.919,1.005,5.335,19.933,43.744,31.30329632363334,68.69670367636667
2024-12-13T12:00:00,2024-12-13T12:00:00,4.499,454.729,6.96,2.573,10.754,21.907,3.676,0.72,7.068,44.018,72.161,29061.74,0.814,4.938,19.892,44.016999999999996,31.125506579667967,68.87449342033204
2024-12-13T13:00:00,2024-12-13T13:00:00,4.514,465.062,7.035,2.824,10.754,21.392,3.667,0.926,5.957,43.774,69.868,28922.762,0.734,4.388,18.417,43.774,29.613609686289017,70.38639031371099
2024-12-13T14:00:00,2024-12-13T14:00:00,4.534,493.224,7.051,2.677,10.808,19.984,3.654,0.815,3.646,42.312,67.252,28493.251,0.617,3.984,15.458,42.312,26.75783278518262,73.24216721481737
2024-12-13T15:00:00,2024-12-13T15:00:00,4.54,509.418,6.993,2.724,10.988,20.225,3.615,1.81,0.953,43.631,65.391,28680.664,0.53,3.924,12.671,43.63100000000001,22.505417214308547,77.49458278569146
2024-12-13T16:00:00,2024-12-13T16:00:00,4.552,513.25,6.797,2.651,11.12,20.311,3.624,2.333,0.021,44.186,66.109,28707.747,0.568,3.955,11.747,44.184999999999995,21.00228849317028,78.99771150682972
2024-12-13T17:00:00,2024-12-13T17:00:00,4.55,504.812,6.692,2.633,11.141,20.164,3.668,2.874,0,44.539,66.331,28652.459,0.84,4.196,12.219,44.539,21.52824271468339,78.4717572853166
2024-12-13T18:00:00,2024-12-13T18:00:00,4.561,509.062,6.688,2.41,11.281,19.769,3.654,2.215,0,43.606,65.744,28634.626,1.161,4.511,12.643,43.607,22.476444444444446,77.52355555555556
2024-12-13T19:00:00,2024-12-13T19:00:00,4.568,514.742,6.683,2.042,11.41,19.115,3.654,1.701,0,42.563,64.565,28534.456,1.41,4.851,12.870999999999999,42.562999999999995,23.218602301836416,76.78139769816357
2024-12-13T20:00:00,2024-12-13T20:00:00,4.578,516.932,6.665,1.942,11.278,18.414,3.579,0.738,0,40.674,61.715,28021.968,1.88,5.134,13.534,40.674,24.9667945690673,75.0332054309327
2024-12-13T21:00:00,2024-12-13T21:00:00,4.588,517.389,6.508,2.01,11.126,17.368,3.493,0.247,0,38.741,59.52,27237.205,1.893,5.413,13.904,38.742,26.410363560384454,73.58963643961553
2024-12-13T22:00:00,2024-12-13T22:00:00,4.578,517.953,6.475,1.938,11.129,16.792,3.489,0.182,0,38.066,57.323,26999.987,1.863,5.683,14.062,38.067,26.975387979819292,73.02461202018071
2024-12-13T23:00:00,2024-12-13T23:00:00,4.55,521.686,6.454,1.937,11.084,14.5,3.488,0.067,0,35.593,54.547,26104.776,1.884,6.076,14.447,35.592999999999996,28.8709032773781,71.12909672262191
2024-12-14T00:00:00,2024-12-14T00:00:00,4.513,518.654,6.413,1.902,11.062,13.179,3.423,0.095,0,34.171,51.948,25488.326,1.952,6.605,14.972000000000001,34.172000000000004,30.46557056812632,69.53442943187368
2024-12-14T01:00:00,2024-12-14T01:00:00,4.432,512.998,5.82,1.887,11.045,11.596,3.464,0.055,0,31.98,50.816,24481.735,2.114,7.309,15.742,31.98,32.98688236033695,67.01311763966305
2024-12-14T02:00:00,2024-12-14T02:00:00,4.377,506.916,5.444,1.891,11.039,10.545,3.531,0.029,0,30.588,49.266,23884.564,2.505,7.757,16.53,30.587999999999997,35.0821342162231,64.9178657837769
2024-12-14T03:00:00,2024-12-14T03:00:00,4.321,497.075,5.332,1.886,11,10.049,3.528,0.015,0,29.924,49.628,23570.585,3.075,8.212,17.494,29.924,36.89316293390695,63.10683706609305
2024-12-14T04:00:00,2024-12-14T04:00:00,4.283,486.019,5.32,1.856,10.981,9.908,3.528,0.056,0,29.792,49.443,23489.243,3.783,8.615,18.537,29.793000000000003,38.35505896958411,61.6449410304159
2024-12-14T05:00:00,2024-12-14T05:00:00,4.272,472.269,5.262,1.84,11.058,10.092,3.404,0.033,0,29.849,49.532,23378.232,4.294,9.248,19.653999999999996,29.849,39.70264428418479,60.2973557158152
2024-12-14T06:00:00,2024-12-14T06:00:00,4.275,456.876,5.107,1.83,11.028,10.473,3.347,0.084,0,30.038,49.564,23268.419,4.507,10.279,20.891,30.039000000000005,41.01904574906734,58.98095425093266
2024-12-14T07:00:00,2024-12-14T07:00:00,4.288,443.651,5.173,1.831,11.048,10.956,3.358,0.182,0.001,30.717,51.282,23511.972,4.825,11.335,22.28,30.717,42.04011547823462,57.95988452176538
2024-12-14T08:00:00,2024-12-14T08:00:00,4.338,428.014,5.221,1.837,11.066,11.395,3.436,0.273,0.388,31.391,54.915,23813.508,5.382,12.302,24.247,31.391,43.57992738775657,56.42007261224343
2024-12-14T09:00:00,2024-12-14T09:00:00,4.378,402.176,5.176,1.934,11.08,11.527,3.351,1.327,2.031,32.46,56.89,23727.838,4.745,13.451,26.539,32.461,44.98135593220339,55.01864406779661
2024-12-14T10:00:00,2024-12-14T10:00:00,4.408,389.406,5.403,1.903,11.002,11.472,3.484,1.069,4.17,32.431,59.51,23989.682,4.385,14.31,29.176000000000002,32.43000000000001,47.35902347173976,52.64097652826024
2024-12-14T11:00:00,2024-12-14T11:00:00,4.419,378.888,5.501,1.908,11.052,11.495,3.478,0.705,5.171,32.231,62.048,24119.762,4.26,15.67,31.428,32.231,49.36929577907287,50.63070422092713
2024-12-14T12:00:00,2024-12-14T12:00:00,4.444,373.77,5.435,1.82,11.031,11.463,3.497,0.215,5.01,31.641,63.543,24063.489,4.238,17.227,32.739000000000004,31.641000000000002,50.852749301025156,49.14725069897483
2024-12-14T13:00:00,2024-12-14T13:00:00,4.498,376.647,5.479,1.847,11.062,11.211,3.509,0.253,3.885,31.514,62.147,24057.067,3.691,18.437,32.358000000000004,31.514000000000003,50.660696392785574,49.33930360721443
2024-12-14T14:00:00,2024-12-14T14:00:00,4.547,382.849,5.684,1.911,11.035,11.208,3.491,0.17,2.292,31.589,61.41,24167.013,3.812,18.974,31.536,31.588,49.95881122869273,50.04118877130727
2024-12-14T15:00:00,2024-12-14T15:00:00,4.573,379.459,5.547,1.819,11.088,11.066,3.36,0.079,0.625,31.14,61.313,23884.172,5.099,19.687,31.803,31.14,50.52666698441447,49.47333301558553
2024-12-14T16:00:00,2024-12-14T16:00:00,4.597,366.815,5.586,1.823,10.564,11.49,3.25,0.562,0.013,31.451,61.051,23365.061,5.485,20.328,32.245999999999995,31.452,50.62325347734623,49.37674652265378
2024-12-14T17:00:00,2024-12-14T17:00:00,4.592,352.783,5.404,1.707,9.957,12.229,3.142,0.493,0,31.225,61.855,22701.57,5.671,21.155,33.125,31.224999999999998,51.47630147630148,48.52369852369853
2024-12-14T18:00:00,2024-12-14T18:00:00,4.588,349.614,5.226,1.651,10.366,11.628,3.044,0.345,0,30.609,61.124,22644.939,5.799,22.125,34.163,30.608999999999998,52.74346940035818,47.25653059964182
2024-12-14T19:00:00,2024-12-14T19:00:00,4.582,338.249,4.764,1.664,9.961,11.181,2.938,0.377,0,29.221,58.371,21540.641,5.644,22.571,34.461,29.220999999999997,54.114192393454985,45.88580760654502
2024-12-14T20:00:00,2024-12-14T20:00:00,4.574,321.598,4.247,1.622,9.39,10.887,2.939,0.364,0,27.826,56.593,20419.237,6.166,23.305,35.667,27.827,56.173811698743194,43.82618830125681
2024-12-14T21:00:00,2024-12-14T21:00:00,4.563,306.861,4.247,1.585,8.411,10.077,2.914,0.115,0,25.763,55.769,19057.112,6.344,23.848,36.34,25.764,58.51474945253125,41.48525054746876
2024-12-14T22:00:00,2024-12-14T22:00:00,4.557,304.464,3.923,1.591,8.498,9.048,2.86,0.229,0,24.557,54.445,18447.287,6.258,23.626,36.032000000000004,24.558,59.46855916817957,40.53144083182043
2024-12-14T23:00:00,2024-12-14T23:00:00,4.546,305.379,3.826,1.553,8.012,8.474,2.945,0.057,0,23.314,52.294,17805.721,5.634,23.26,34.993,23.314,60.01509252748384,39.98490747251616
2024-12-15T00:00:00,2024-12-15T00:00:00,4.521,293.289,3.286,1.56,7.105,8.871,3.079,0.074,0,22.414,50.514,16758.586,5.377,23.269,34.727,22.415000000000003,60.773161597423965,39.22683840257605
2024-12-15T01:00:00,2024-12-15T01:00:00,4.473,270.951,3.195,1.54,5.813,8.737,3.075,0.021,0,20.841,50.068,15262.959,5.607,23.87,35.49,20.840999999999998,63.002609575544554,36.997390424455446
2024-12-15T02:00:00,2024-12-15T02:00:00,4.405,253.912,2.89,1.549,5.018,8.804,2.898,0.015,0,19.625,49.255,13912.156,4.711,24.501,35.166000000000004,19.625,64.18207369823511,35.817926301764885
2024-12-15T03:00:00,2024-12-15T03:00:00,4.349,238.761,2.532,1.556,4.41,8.452,2.8,0.064,0,18.257,48.692,12720.764,4.091,25.025,35.021,18.258,65.73133880140394,34.26866119859607
2024-12-15T04:00:00,2024-12-15T04:00:00,4.301,234.84,2.465,1.567,4.348,8.336,2.742,0.031,0,17.923,50.687,12473.689,4.274,25.051,35.193,17.922,66.25811917537419,33.74188082462582
2024-12-15T05:00:00,2024-12-15T05:00:00,4.272,235.171,2.564,1.568,4.383,8.11,2.726,0.044,0,17.826,50.625,12481.026,4.232,25.174,35.245999999999995,17.826999999999998,66.41041584233037,33.58958415766963
2024-12-15T06:00:00,2024-12-15T06:00:00,4.274,231.206,2.778,1.572,4.234,7.799,2.723,0.037,0,17.571,51.094,12378.729,4.416,25.706,35.968,17.570999999999998,67.18093352509386,32.81906647490614
2024-12-15T07:00:00,2024-12-15T07:00:00,4.297,228.603,2.694,1.628,4.213,8.172,2.727,0.034,0.001,17.84,50.452,12429.228,4.643,25.962,36.531,17.84,67.18839087013298,32.81160912986702
2024-12-15T08:00:00,2024-12-15T08:00:00,4.345,233.741,3.378,1.663,4.522,8.289,2.731,0.417,0.475,19.337,51.881,13349.263,4.801,26.491,37.775,19.337000000000003,66.14196666199747,33.85803333800253
2024-12-15T09:00:00,2024-12-15T09:00:00,4.367,236.701,4.349,1.688,5.073,8.574,2.737,0.977,2.577,21.71,55.426,14819.977,4.357,27.912,40.900999999999996,21.710000000000004,65.32558176678218,34.67441823321781
2024-12-15T10:00:00,2024-12-15T10:00:00,4.404,229.707,4.577,1.704,5.135,8.672,2.747,0.768,4.894,21.899,58.844,15116.915,3.787,29.122,43.911,21.899,66.72390214253153,33.276097857468464
2024-12-15T11:00:00,2024-12-15T11:00:00,4.428,219.113,4.255,1.708,5.316,8.472,2.75,0.424,6.612,21.219,61.715,14985.687,3.413,31.013,47.17400000000001,21.217,68.97691216680558,31.023087833194424
2024-12-15T12:00:00,2024-12-15T12:00:00,4.457,216.95,4.112,1.723,5.463,8.639,2.765,0.287,6.154,21.265,61.986,15090.234,2.827,33.13,48.291000000000004,21.266,69.42651350690801,30.573486493091995
2024-12-15T13:00:00,2024-12-15T13:00:00,4.482,217.06,4.237,1.7,5.465,8.384,2.78,0.099,4.428,20.964,61.307,15105.787,2.988,35.03,48.628,20.965,69.87484373428362,30.12515626571638
2024-12-15T14:00:00,2024-12-15T14:00:00,4.494,226.097,4.513,1.681,5.457,8.532,2.869,0.254,2.295,21.625,59.564,15517.294,2.679,35.857,47.006,21.625,68.49091518410047,31.50908481589952
2024-12-15T15:00:00,2024-12-15T15:00:00,4.5,232.342,5.039,1.665,5.251,8.516,2.961,0.311,0.587,22.078,59.19,15865.895,2.276,37.181,46.208999999999996,22.077999999999996,67.66880958308317,32.33119041691683
2024-12-15T16:00:00,2024-12-15T16:00:00,4.529,233.729,5.654,1.631,5.111,8.669,3,0.549,0.02,22.982,61.625,16327.923,1.76,38.936,46.876,22.983,67.10087461887517,32.89912538112484
2024-12-15T17:00:00,2024-12-15T17:00:00,4.549,236.973,5.871,1.609,5.346,9.003,3.029,0.513,0,23.762,63.479,16915.37,1.121,40.34,47.619,23.762,66.71102954567742,33.28897045432258
2024-12-15T18:00:00,2024-12-15T18:00:00,4.562,235.328,5.988,1.576,5.292,8.844,3.017,0.37,0,23.51,63.714,16877.169,1.204,40.866,48.208,23.511000000000003,67.21789205092095,32.782107949079055
2024-12-15T19:00:00,2024-12-15T19:00:00,4.559,233.591,6.011,1.563,5.162,8.777,3.003,0.22,0,23.173,62.738,16738.612,1.089,41.273,48.484,23.173,67.6612194202939,32.3387805797061
2024-12-15T20:00:00,2024-12-15T20:00:00,4.541,227.111,6.069,1.572,4.801,8.302,2.991,0.046,0,22.21,61.252,16221.38,1.495,41.607,49.215,22.209,68.90540994623656,31.094590053763437
2024-12-15T21:00:00,2024-12-15T21:00:00,4.534,219.843,5.785,1.55,4.535,8.084,2.989,0.036,0,21.428,60.185,15631.695,1.567,42.024,49.675,21.429000000000002,69.86245499549955,30.137545004500453
2024-12-15T22:00:00,2024-12-15T22:00:00,4.518,221.645,5.589,1.615,4.539,7.784,3.002,0.046,0,20.959,59.864,15390.355,1.853,40.492,48.477999999999994,20.959999999999997,69.81479881332989,30.185201186670124
2024-12-15T23:00:00,2024-12-15T23:00:00,4.483,211.862,5.06,1.693,4.363,7.113,2.988,0.01,0,19.533,57.346,14537.403,1.886,41.022,49.083999999999996,19.534000000000002,71.53225101285376,28.467748987146237
2024-12-16T00:00:00,2024-12-16T00:00:00,4.46,202.056,4.805,1.52,4.219,7.135,2.705,0.019,0,18.883,55.518,13790.509,3.106,40.282,49.367999999999995,18.882999999999996,72.33300610980059,27.66699389019941
2024-12-16T01:00:00,2024-12-16T01:00:00,4.423,200.847,4.832,1.483,4.217,7.119,2.71,0.007,0,18.884,55.047,13811.461,3.269,40.707,49.882000000000005,18.885,72.53769976878445,27.462300231215554
2024-12-16T02:00:00,2024-12-16T02:00:00,4.362,203.294,4.967,1.49,4.206,7.212,2.704,0.017,0,19.105,54.191,13939.558,2.838,40.773,49.46300000000001,19.105999999999998,72.13609648675057,27.863903513249422
2024-12-16T03:00:00,2024-12-16T03:00:00,4.301,204.826,5.01,1.475,4.101,7.225,2.685,0.01,0,19.031,54.503,13868.434,2.719,40.183,48.678,19.031,71.89295366937924,28.107046330620744
2024-12-16T04:00:00,2024-12-16T04:00:00,4.286,204.519,5.034,1.495,3.911,7.223,2.674,0.004,0,18.846,55.143,13669.163,2.626,39.582,47.989000000000004,18.846,71.80219944639784,28.197800553602153
2024-12-16T05:00:00,2024-12-16T05:00:00,4.26,204.911,5.098,1.489,4.146,7.598,2.664,0.024,0,19.53,58.015,14087.824,2.784,40.688,49.221000000000004,19.53,71.59314046341144,28.40685953658856
2024-12-16T06:00:00,2024-12-16T06:00:00,4.257,210.388,5.282,1.528,4.604,8.59,2.666,0.028,0,21.169,65.206,15081.515,2.449,42.281,50.515,21.169999999999998,70.4680198088861,29.5319801911139
2024-12-16T07:00:00,2024-12-16T07:00:00,4.279,220.629,5.248,1.55,5.257,9.955,2.674,0.513,0,23.647,67.463,16253.469,2.301,41.89,50.019999999999996,23.647000000000002,67.90014524821154,32.099854751788456
2024-12-16T08:00:00,2024-12-16T08:00:00,4.335,231.041,5.155,1.533,6.047,10.814,2.815,1.549,0.285,26.379,69.169,17512.969,2.647,40.62,49.42,26.38,65.19788918205805,34.80211081794195
2024-12-16T09:00:00,2024-12-16T09:00:00,4.369,236.702,5.324,1.533,6.515,11.39,2.707,1.357,1.547,27.293,70.317,18207.433,2.467,39.713,49.629,27.293,64.51860326044564,35.481396739554356
2024-12-16T10:00:00,2024-12-16T10:00:00,4.371,233.946,5.542,1.549,6.706,11.433,2.623,0.828,3.769,27.133,72.672,18525.224,2.448,39.917,52.054,27.132,65.73636753971661,34.26363246028338
2024-12-16T11:00:00,2024-12-16T11:00:00,4.402,229.607,5.421,1.577,6.789,11.346,2.643,0.453,5.802,26.651,74.525,18489.662,2.606,39.49,53.877,26.652,66.90384830309578,33.09615169690422
2024-12-16T12:00:00,2024-12-16T12:00:00,4.457,227.02,5.36,1.61,6.851,11.076,2.698,0.09,6.777,26.076,74.798,18405.716,2.725,39.431,55,26.075,67.83842121492445,32.16157878507555
2024-12-16T13:00:00,2024-12-16T13:00:00,4.493,229.386,5.342,1.638,6.862,11.355,2.726,0.161,6.271,26.446,74.554,18522.963,2.708,39.194,54.304,26.446,67.24953560371517,32.75046439628483
2024-12-16T14:00:00,2024-12-16T14:00:00,4.507,237.827,5.49,1.614,6.84,11.398,2.717,0.328,4.124,26.773,71.907,18656.919,2.605,38.824,51.674,26.773,65.87122515838719,34.12877484161281
2024-12-16T15:00:00,2024-12-16T15:00:00,4.551,244.419,5.294,1.628,6.86,11.717,2.7,0.632,1.324,27.203,70.712,18655.548,2.868,38.752,49.123000000000005,27.203000000000003,64.35945811387992,35.64054188612006
2024-12-16T16:00:00,2024-12-16T16:00:00,4.632,249.911,5.626,1.608,6.863,11.734,2.723,1.327,0.043,28.274,70.793,18964.925,2.427,38.903,47.613,28.272999999999996,62.742798408138526,37.257201591861474
2024-12-16T17:00:00,2024-12-16T17:00:00,4.672,251.276,5.693,1.636,6.991,12.393,2.683,1.765,0,29.525,70.989,19338.96,2.007,39.123,47.437999999999995,29.525,61.63741018411444,38.362589815885556
2024-12-16T18:00:00,2024-12-16T18:00:00,4.708,254.269,5.894,1.603,7.005,12.094,2.715,1.675,0,29.382,70.475,19447.254,1.535,39.255,47.101,29.383000000000003,61.582814706343804,38.41718529365619
2024-12-16T19:00:00,2024-12-16T19:00:00,4.71,255.977,5.927,1.614,6.941,11.416,2.819,0.688,0,27.791,69.49,19305.243,2.172,39.13,47.626000000000005,27.790999999999997,63.1502181205829,36.8497818794171
2024-12-16T20:00:00,2024-12-16T20:00:00,4.699,248.184,5.542,1.575,6.414,10.412,2.718,0.257,0,25.344,66.65,17937.73,1.88,38.779,46.93300000000001,25.343000000000004,64.9358016492335,35.0641983507665
2024-12-16T21:00:00,2024-12-16T21:00:00,4.694,243.654,5.13,1.578,6.414,9.33,2.692,0.156,0,23.721,64.516,17179.697,2.111,38.404,46.787000000000006,23.722,66.35606801968542,33.64393198031456
2024-12-16T22:00:00,2024-12-16T22:00:00,4.699,252.064,5.091,1.585,6.43,8.897,2.689,0.286,0,23.394,61.371,17006.78,2.077,35.715,44.07600000000001,23.393,65.32778016570575,34.67221983429427
2024-12-16T23:00:00,2024-12-16T23:00:00,4.683,260.213,5.188,1.623,6.657,8.727,2.584,0.134,0,23.289,58.531,17114.246,1.464,34.711,42.480999999999995,23.29,64.58925666327106,35.41074333672896
2024-12-17T00:00:00,2024-12-17T00:00:00,4.642,262.81,5.059,1.652,6.81,8.803,2.586,0.105,0,23.362,55.978,17187.963,2.139,33.606,42.039,23.363,64.27785083024983,35.72214916975016
2024-12-17T01:00:00,2024-12-17T01:00:00,4.6,268.663,4.595,1.622,7.109,9.373,2.634,0.001,0,23.712,55.513,17406.385,2.849,32.006,41.077,23.712,63.4011946472395,36.5988053527605
2024-12-17T02:00:00,2024-12-17T02:00:00,4.551,279.705,4.425,1.625,7.618,9.686,2.725,0.02,0,24.473,55.978,18042.729,3.311,30.546,40.033,24.474,62.05993148030446,37.94006851969554
2024-12-17T03:00:00,2024-12-17T03:00:00,4.481,290.991,4.444,1.619,8.052,9.698,2.743,0.006,0,24.943,56.34,18544.975,3.548,29.14,38.788,24.942999999999998,60.86206084950809,39.13793915049191
